,src,trg,time
49990,1072,1713,1088376755
49991,1713,1072,1088376788
49992,1280,768,1088377107
49993,249,843,1088377292
49994,249,63,1088377351
49995,249,1136,1088377392
49996,249,1244,1088377455
49997,249,1565,1088377545
49998,652,598,1088377876
49999,482,454,1088377891
50000,263,308,1088379505
50001,809,847,1088380137
50002,1215,1713,1088380306
50003,711,642,1088381330
50004,711,547,1088381367
50005,547,711,1088381674
50006,711,547,1088382035
50007,547,711,1088382161
50008,711,547,1088382453
50009,547,711,1088382528
50010,711,547,1088382548
50011,1675,32,1088389874
50012,214,1644,1088394569
50013,454,482,1088402256
50014,1136,249,1088404892
50015,1543,1565,1088407574
50016,1543,1280,1088407919
50017,1543,525,1088408107
50018,277,1688,1088408894
50019,105,1281,1088409241
50020,1190,1723,1088410264
50021,1339,474,1088410674
50022,1314,1346,1088410944
50023,644,719,1088412706
50024,1713,1072,1088412829
50025,1713,525,1088413075
50026,1713,1624,1088413306
50027,67,32,1088413380
50028,1624,1713,1088413416
50029,525,1713,1088413558
50030,1713,1624,1088413578
50031,1713,525,1088413602
50032,1713,1215,1088413631
50033,525,1713,1088413643
50034,1713,525,1088413686
50035,525,1713,1088413734
50036,1713,525,1088413798
50037,525,1713,1088413800
50038,525,1713,1088413818
50039,32,67,1088414155
50040,32,1675,1088414370
50041,1060,249,1088414552
50042,63,249,1088415551
50043,1713,63,1088415898
50044,1346,1314,1088416858
50045,474,249,1088416878
50046,1713,1346,1088417523
50047,1713,1231,1088417604
50048,1713,638,1088417650
50049,1231,1713,1088417769
50050,1713,1231,1088417961
50051,1231,1713,1088418205
50052,1713,1231,1088418269
50053,1231,1713,1088418338
50054,1713,1231,1088418466
50055,1231,1713,1088418517
50056,1713,1231,1088418702
50057,312,1,1088419320
50058,1713,1231,1088419524
50059,1244,249,1088419808
50060,1717,784,1088421130
50061,1713,1724,1088421266
50062,1068,674,1088422613
50063,1543,1724,1088423152
50064,1667,1231,1088423198
50065,1717,353,1088423371
50066,1717,908,1088423391
50067,1647,1688,1088423800
50068,1624,1713,1088424054
50069,1713,1624,1088425356
50070,768,1280,1088425846
50071,1346,1713,1088425955
50072,1713,1346,1088425997
50073,1346,1713,1088426027
50074,1713,1346,1088426053
50075,1346,1713,1088426081
50076,1713,1346,1088426118
50077,1346,1713,1088426253
50078,1713,1346,1088426465
50079,1713,378,1088426498
50080,1346,1713,1088426532
50081,1713,1346,1088426569
50082,1713,1346,1088427012
50083,447,395,1088427077
50084,1285,27,1088427646
50085,561,1713,1088428373
50086,1543,1485,1088428847
50087,27,1285,1088429007
50088,124,1565,1088429522
50089,124,1255,1088429565
50090,1713,44,1088429719
50091,124,1644,1088429730
50092,44,1713,1088429850
50093,1713,44,1088429961
50094,44,1713,1088430170
50095,1713,44,1088430207
50096,1713,277,1088430511
50097,1624,1713,1088430540
50098,1642,822,1088430726
50099,1255,124,1088431136
50100,1713,1181,1088432210
50101,1713,1181,1088432281
50102,175,224,1088432423
50103,1231,1713,1088434291
50104,1231,1667,1088434332
50105,525,1543,1088434392
50106,431,1346,1088435572
50107,1688,1647,1088435744
50108,1667,1231,1088435868
50109,1688,277,1088436211
50110,1329,1644,1088436402
50111,1231,1667,1088436430
50112,85,1713,1088436453
50113,61,1721,1088436603
50114,249,1136,1088436794
50115,249,474,1088436856
50116,249,1244,1088436922
50117,557,152,1088437113
50118,249,1402,1088437644
50119,1644,1329,1088437646
50120,1346,431,1088437903
50121,1231,1605,1088437944
50122,799,302,1088439262
50123,1255,1231,1088440664
50124,674,1068,1088441953
50125,429,191,1088443847
50126,1713,379,1088445247
50127,1713,1554,1088445350
50128,1713,1554,1088445371
50129,598,652,1088445412
50130,1136,249,1088445874
50131,1713,757,1088447197
50132,27,652,1088447923
50133,1285,27,1088448114
50134,1713,598,1088448253
50135,474,249,1088448844
50136,1725,1072,1088449162
50137,1713,1346,1088449428
50138,1713,1387,1088450147
50139,1387,557,1088450182
50140,1387,95,1088450340
50141,1387,1285,1088450470
50142,1387,1535,1088450534
50143,1387,1285,1088450616
50144,1387,1713,1088450667
50145,1408,1720,1088450925
50146,353,1717,1088451189
50147,353,950,1088451226
50148,1408,1624,1088451328
50149,1343,1342,1088451341
50150,1712,1726,1088451873
50151,843,249,1088451910
50152,1712,1726,1088451941
50153,249,474,1088452124
50154,249,389,1088452159
50155,1713,282,1088453315
50156,1713,1648,1088453533
50157,1713,72,1088453798
50158,282,1713,1088453989
50159,1713,282,1088454014
50160,282,1713,1088454142
50161,1713,282,1088454251
50162,282,1713,1088454310
50163,1713,282,1088454345
50164,249,63,1088454562
50165,249,282,1088454625
50166,1713,282,1088454645
50167,1346,1314,1088454647
50168,282,1713,1088454776
50169,1713,282,1088454835
50170,282,1713,1088455034
50171,1346,393,1088455069
50172,1713,282,1088455099
50173,1255,42,1088455271
50174,317,311,1088456121
50175,314,644,1088456133
50176,27,1285,1088456373
50177,644,314,1088456397
50178,1079,282,1088456786
50179,1079,27,1088456900
50180,1253,644,1088456944
50181,1079,27,1088456946
50182,1130,214,1088457078
50183,1079,27,1088457413
50184,1253,673,1088457706
50185,1713,1130,1088457722
50186,312,644,1088458247
50187,124,1255,1088458452
50188,1579,42,1088458552
50189,27,1079,1088458673
50190,1158,1072,1088458792
50191,72,1713,1088459219
50192,431,1346,1088459279
50193,1255,124,1088459588
50194,1535,1387,1088459716
50195,1535,1339,1088459768
50196,1723,1190,1088459918
50197,1535,644,1088460043
50198,1606,843,1088460181
50199,1346,431,1088460386
50200,1725,898,1088461324
50201,1543,173,1088462422
50202,1647,1688,1088462485
50203,393,1346,1088462532
50204,1543,1712,1088462589
50205,1721,61,1088462716
50206,1346,393,1088462767
50207,1543,1627,1088462868
50208,27,620,1088462975
50209,1647,544,1088463055
50210,1647,1005,1088463478
50211,1647,193,1088463522
50212,1543,525,1088463554
50213,878,1647,1088463593
50214,1647,878,1088463662
50215,302,799,1088464099
50216,1688,1647,1088465259
50217,242,783,1088465504
50218,242,783,1088465539
50219,1727,995,1088465556
50220,1727,346,1088465795
50221,1280,768,1088466188
50222,1280,1543,1088466204
50223,783,242,1088466640
50224,544,1647,1088466867
50225,1727,1453,1088469717
50226,1717,353,1088470485
50227,1713,617,1088472384
50228,191,429,1088477653
50229,214,1130,1088481820
50230,42,1255,1088482511
50231,42,1579,1088482605
50232,199,1717,1088486201
50233,431,1346,1088491413
50234,950,353,1088493997
50235,1624,1408,1088496470
50236,525,1543,1088497020
50237,652,27,1088499417
50238,652,1317,1088501319
50239,620,27,1088501777
50240,620,1487,1088502268
50241,242,783,1088502534
50242,620,1568,1088503384
50243,525,652,1088503910
50244,652,525,1088503960
50245,644,312,1088504800
50246,8,32,1088504854
50247,474,249,1088504935
50248,282,1079,1088505030
50249,1647,1688,1088505234
50250,1647,544,1088505267
50251,1339,474,1088505274
50252,474,1339,1088505325
50253,1190,394,1088505378
50254,1339,474,1088505432
50255,1415,1142,1088506630
50256,799,302,1088506651
50257,644,626,1088507053
50258,644,626,1088507058
50259,644,1535,1088507491
50260,644,1253,1088507661
50261,644,1568,1088507695
50262,1190,644,1088508143
50263,652,1629,1088508760
50264,644,1190,1088508784
50265,27,620,1088509188
50266,27,652,1088509428
50267,652,27,1088509506
50268,27,652,1088509779
50269,652,27,1088510735
50270,27,652,1088511580
50271,652,27,1088511634
50272,27,652,1088511662
50273,652,27,1088511946
50274,27,652,1088512120
50275,652,27,1088512242
50276,245,615,1088512614
50277,27,652,1088512654
50278,233,193,1088514413
50279,1339,1491,1088514811
50280,95,447,1088515090
50281,1346,431,1088515246
50282,1238,249,1088515350
50283,95,1238,1088515355
50284,1238,95,1088515685
50285,312,644,1088515723
50286,95,1387,1088515799
50287,1362,342,1088515896
50288,95,1238,1088515933
50289,95,1648,1088516190
50290,1491,1339,1088516746
50291,95,561,1088517027
50292,250,809,1088517162
50293,95,1260,1088517234
50294,8,1238,1088517444
50295,95,713,1088517701
50296,95,1692,1088517984
50297,642,1346,1088518635
50298,1285,1387,1088519454
50299,1285,1387,1088519497
50300,1285,27,1088519583
50301,1339,1491,1088519736
50302,652,27,1088520223
50303,1342,1343,1088520583
50304,249,474,1088522342
50305,249,1238,1088522365
50306,1346,642,1088522577
50307,1042,67,1088523767
50308,443,341,1088523809
50309,1042,32,1088523823
50310,1346,1472,1088524105
50311,394,1190,1088524108
50312,1728,644,1088524279
50313,557,1387,1088525168
50314,557,152,1088525325
50315,95,1255,1088525654
50316,799,1475,1088525711
50317,95,621,1088525814
50318,621,95,1088525889
50319,431,1346,1088526357
50320,1487,620,1088526672
50321,1346,431,1088526690
50322,95,621,1088526818
50323,557,8,1088526820
50324,644,1728,1088527017
50325,557,1346,1088527308
50326,8,557,1088527482
50327,561,95,1088527502
50328,1346,557,1088527532
50329,557,525,1088527581
50330,557,8,1088527816
50331,783,242,1088527876
50332,557,1346,1088527909
50333,1346,557,1088527988
50334,1491,1339,1088527989
50335,557,1346,1088528169
50336,1346,557,1088528859
50337,1346,1314,1088528932
50338,32,8,1088528999
50339,557,1346,1088529188
50340,1346,557,1088529393
50341,32,1042,1088529420
50342,32,8,1088529537
50343,27,1285,1088530422
50344,1406,1362,1088530438
50345,8,32,1088530546
50346,525,557,1088530735
50347,525,557,1088530822
50348,160,429,1088531958
50349,160,1181,1088532022
50350,160,697,1088532157
50351,160,1729,1088532252
50352,1713,1231,1088532739
50353,1231,1713,1088532985
50354,1713,1231,1088533107
50355,1713,1074,1088533189
50356,1657,1730,1088533505
50357,1074,1713,1088533520
50358,1074,516,1088533547
50359,1231,1713,1088533883
50360,1285,27,1088533953
50361,1713,1231,1088533991
50362,1713,1074,1088534088
50363,1713,1585,1088534236
50364,1181,160,1088534505
50365,1181,1713,1088534522
50366,1231,1713,1088534589
50367,856,1176,1088534679
50368,1713,1231,1088535030
50369,809,250,1088535126
50370,1730,1657,1088535407
50371,329,1510,1088535781
50372,1343,1342,1088536405
50373,1688,277,1088536939
50374,142,144,1088536943
50375,144,1500,1088537009
50376,144,142,1088537087
50377,142,144,1088537157
50378,142,1575,1088537410
50379,144,142,1088537446
50380,142,1575,1088537459
50381,142,144,1088537492
50382,615,245,1088537557
50383,1346,308,1088537652
50384,142,144,1088537677
50385,144,142,1088537720
50386,1346,308,1088537869
50387,392,1699,1088538029
50388,142,144,1088538389
50389,142,1121,1088538436
50390,144,142,1088538623
50391,142,144,1088539079
50392,193,233,1088539744
50393,474,249,1088539839
50394,557,525,1088540398
50395,1713,495,1088540637
50396,652,27,1088540794
50397,495,741,1088540960
50398,495,1213,1088540969
50399,495,1713,1088540977
50400,495,1713,1088541020
50401,27,1285,1088541121
50402,1713,495,1088541158
50403,27,652,1088541170
50404,652,615,1088541185
50405,249,474,1088541258
50406,652,27,1088541288
50407,249,1731,1088541302
50408,249,1255,1088541367
50409,27,652,1088541451
50410,249,495,1088541465
50411,969,1401,1088541473
50412,1713,969,1088541499
50413,652,27,1088541506
50414,474,249,1088541748
50415,27,652,1088541769
50416,132,162,1088541828
50417,249,474,1088541912
50418,312,132,1088541957
50419,652,27,1088542100
50420,1079,27,1088542155
50421,1079,27,1088542162
50422,474,249,1088542239
50423,969,1713,1088542505
50424,1713,969,1088542644
50425,1072,1725,1088542880
50426,1713,1072,1088542897
50427,27,1079,1088542924
50428,27,652,1088542984
50429,1079,27,1088543072
50430,652,27,1088543092
50431,27,652,1088543143
50432,27,1079,1088543192
50433,652,27,1088543219
50434,878,1644,1088543280
50435,27,652,1088543381
50436,652,27,1088543424
50437,652,27,1088543511
50438,1079,27,1088543605
50439,27,652,1088543959
50440,1253,644,1088544045
50441,1408,1624,1088544090
50442,27,1079,1088544094
50443,1406,495,1088544133
50444,1079,27,1088544593
50445,652,27,1088544800
50446,249,474,1088544808
50447,1406,1190,1088544824
50448,474,249,1088545003
50449,27,1079,1088545008
50450,525,557,1088545010
50451,249,474,1088545022
50452,1401,969,1088545044
50453,27,652,1088545082
50454,843,1606,1088545178
50455,518,525,1088545258
50456,249,843,1088545275
50457,652,27,1088545295
50458,843,249,1088545504
50459,525,518,1088546165
50460,969,1401,1088546328
50461,557,525,1088546422
50462,557,1346,1088546717
50463,27,652,1088546822
50464,557,1565,1088547798
50465,145,1713,1088548209
50466,1475,799,1088548762
50467,1255,249,1088548768
50468,447,95,1088549081
50469,525,557,1088549504
50470,1713,1493,1088549601
50471,1317,652,1088549962
50472,557,525,1088550085
50473,525,557,1088550348
50474,799,1475,1088550438
50475,557,525,1088550987
50476,1332,537,1088551573
50477,242,823,1088551903
50478,1189,1068,1088552356
50479,1068,1189,1088552427
50480,1510,329,1088553550
50481,132,312,1088553585
50482,1727,1069,1088553599
50483,1727,644,1088554959
50484,1727,638,1088555182
50485,847,809,1088555351
50486,431,1346,1088560636
50487,1,312,1088571593
50488,1624,1408,1088577687
50489,456,1624,1088578855
50490,456,204,1088579198
50491,456,495,1088579291
50492,1624,456,1088579741
50493,1489,249,1088580847
50494,1489,249,1088580882
50495,1339,1489,1088581697
50496,1489,1339,1088581758
50497,1314,1346,1088582892
50498,997,415,1088583526
50499,997,142,1088583644
50500,1346,1314,1088589354
50501,1644,878,1088590927
50502,615,652,1088591374
50503,1130,1713,1088591516
50504,537,1332,1088592828
50505,329,1510,1088593755
50506,1285,27,1088595017
50507,176,969,1088596282
50508,27,1285,1088597104
50509,768,1280,1088597494
50510,63,1713,1088597720
50511,63,249,1088597809
50512,1543,1546,1088597899
50513,324,329,1088598310
50514,105,1727,1088598666
50515,162,132,1088599226
50516,1342,1343,1088599621
50517,249,1489,1088600536
50518,249,1489,1088600566
50519,878,1255,1088600669
50520,626,95,1088601303
50521,626,644,1088601435
50522,970,1255,1088601764
50523,429,191,1088602893
50524,429,160,1088602986
50525,710,1562,1088602990
50526,710,727,1088603055
50527,1255,878,1088604138
50528,1255,970,1088604182
50529,1713,1130,1088605192
50530,1667,1181,1088606312
50531,1713,708,1088606433
50532,1079,27,1088606805
50533,644,626,1088606944
50534,1113,1343,1088607244
50535,1127,713,1088607365
50536,1343,1113,1088607373
50537,1113,1343,1088607471
50538,1343,1113,1088607635
50539,176,898,1088607792
50540,176,523,1088607810
50541,1158,1072,1088607963
50542,1225,1393,1088608570
50543,1343,1342,1088609092
50544,27,1079,1088609133
50545,970,1255,1088609352
50546,1113,1343,1088609427
50547,1181,1667,1088610403
50548,193,1647,1088611479
50549,1562,710,1088611760
50550,1317,652,1088611982
50551,1713,44,1088612102
50552,1255,970,1088612106
50553,525,557,1088612256
50554,1713,525,1088612453
50555,525,44,1088612497
50556,970,1255,1088613260
50557,191,429,1088613545
50558,1727,105,1088615212
50559,483,189,1088615734
50560,9,282,1088615806
50561,9,1622,1088615877
50562,9,1343,1088615914
50563,9,1731,1088615930
50564,9,788,1088616029
50565,9,1313,1088616088
50566,1362,1406,1088617975
50567,711,642,1088618352
50568,1079,27,1088619622
50569,1343,9,1088619721
50570,741,495,1088620770
50571,1667,1181,1088622349
50572,429,191,1088622469
50573,1231,1667,1088622684
50574,1731,9,1088623706
50575,642,711,1088623945
50576,19,1130,1088624187
50577,1732,1556,1088625129
50578,245,1283,1088625142
50579,969,176,1088625440
50580,95,561,1088626030
50581,249,1280,1088626848
50582,1280,768,1088626848
50583,1280,249,1088626935
50584,249,1280,1088627175
50585,1280,249,1088627247
50586,1343,1113,1088627306
50587,249,1280,1088627384
50588,176,969,1088627408
50589,176,1585,1088627457
50590,249,1585,1088627581
50591,1647,193,1088627620
50592,1585,176,1088627661
50593,249,1343,1088627671
50594,1647,172,1088627731
50595,1585,249,1088627739
50596,176,1585,1088627762
50597,249,1585,1088627803
50598,1585,176,1088627810
50599,249,1021,1088627859
50600,176,1585,1088627862
50601,1585,176,1088627955
50602,1585,1582,1088628042
50603,176,1585,1088628164
50604,27,1079,1088628178
50605,1113,1343,1088628615
50606,249,1395,1088628619
50607,1113,1395,1088628682
50608,1395,249,1088628729
50609,1395,1113,1088628801
50610,1113,1395,1088628915
50611,249,1395,1088628935
50612,1395,1113,1088629020
50613,1395,249,1088629119
50614,249,1395,1088629267
50615,1395,249,1088629410
50616,249,1395,1088629437
50617,1282,1647,1088629474
50618,1113,1395,1088629485
50619,249,1353,1088629507
50620,1282,1647,1088629563
50621,249,1644,1088629718
50622,1644,249,1088629811
50623,525,1713,1088629990
50624,249,1644,1088630010
50625,1282,848,1088630199
50626,1036,792,1088630398
50627,1644,249,1088630518
50628,249,1644,1088630755
50629,1190,393,1088631016
50630,1644,249,1088631021
50631,249,1644,1088631331
50632,1644,249,1088631649
50633,249,1644,1088631747
50634,249,783,1088631870
50635,1255,970,1088631962
50636,95,447,1088632173
50637,1079,27,1088632192
50638,1644,249,1088632310
50639,249,1644,1088632340
50640,95,626,1088632482
50641,1644,249,1088632743
50642,1181,1667,1088632768
50643,1556,1732,1088633272
50644,1568,644,1088633862
50645,1493,1656,1088633869
50646,144,1500,1088633921
50647,1493,1713,1088633948
50648,1493,1113,1088634016
50649,249,1644,1088634049
50650,1644,249,1088634278
50651,249,1644,1088634409
50652,652,1317,1088634511
50653,1644,249,1088634551
50654,298,323,1088634630
50655,1018,1644,1088635415
50656,27,1079,1088635582
50657,1644,1018,1088635870
50658,257,42,1088636432
50659,1408,1624,1088636988
50660,249,1644,1088637103
50661,249,1644,1088637627
50662,1079,27,1088638637
50663,27,1079,1088638853
50664,1436,582,1088639800
50665,193,1647,1088639880
50666,990,1113,1088639902
50667,191,429,1088640048
50668,1072,1158,1088640338
50669,1072,878,1088640403
50670,1079,27,1088640574
50671,783,249,1088642976
50672,970,1255,1088663838
50673,970,1641,1088663865
50674,1118,1542,1088666497
50675,1624,1408,1088667122
50676,1624,725,1088667241
50677,1339,1255,1088668450
50678,1489,249,1088668612
50679,1489,249,1088668644
50680,1313,9,1088669930
50681,1313,507,1088669962
50682,1313,1403,1088670203
50683,1314,1346,1088671527
50684,27,1079,1088673092
50685,908,1717,1088673156
50686,199,1624,1088674326
50687,1346,1314,1088675803
50688,1272,1238,1088675928
50689,1624,199,1088676270
50690,1667,1181,1088677166
50691,710,1283,1088679614
50692,1113,710,1088679863
50693,1520,1181,1088680785
50694,1520,63,1088680802
50695,969,176,1088682114
50696,1190,394,1088682918
50697,1113,969,1088683297
50698,969,1113,1088683760
50699,1113,969,1088684005
50700,429,191,1088684378
50701,710,1113,1088684469
50702,1113,710,1088684701
50703,725,1624,1088685226
50704,1644,249,1088686636
50705,1624,725,1088686736
50706,1406,1362,1088686780
50707,1513,970,1088686836
50708,176,969,1088687173
50709,970,1513,1088687896
50710,1727,361,1088688143
50711,1727,1183,1088688268
50712,42,257,1088688402
50713,42,1255,1088688438
50714,42,1255,1088688460
50715,557,525,1088689124
50716,1255,42,1088689479
50717,495,1713,1088691352
50718,495,249,1088691386
50719,495,1406,1088691404
50720,495,456,1088691432
50721,1713,495,1088691628
50722,495,741,1088691956
50723,495,1713,1088691963
50724,1656,1493,1088692279
50725,1343,249,1088692379
50726,1343,1113,1088692404
50727,710,1113,1088693134
50728,63,1520,1088693787
50729,710,699,1088693847
50730,1113,1343,1088693924
50731,1113,710,1088693958
50732,1079,27,1088697239
50733,561,95,1088697403
50734,249,61,1088697580
50735,1387,557,1088698387
50736,1387,1285,1088698447
50737,1387,1285,1088698518
50738,1387,95,1088698606
50739,1343,1113,1088698721
50740,525,557,1088699220
50741,525,547,1088699431
50742,1113,1343,1088699670
50743,547,525,1088699696
50744,1111,1190,1088699723
50745,1713,525,1088699728
50746,1181,1667,1088699741
50747,249,1343,1088699755
50748,249,1489,1088699781
50749,1713,1181,1088699855
50750,525,547,1088699963
50751,525,1713,1088699982
50752,1713,525,1088700148
50753,547,525,1088700192
50754,525,1713,1088700206
50755,1713,525,1088700355
50756,525,547,1088700359
50757,525,1713,1088700373
50758,1190,1111,1088700764
50759,1295,431,1088701974
50760,394,1190,1088702736
50761,1667,1181,1088703552
50762,27,1079,1088704216
50763,1079,27,1088704428
50764,9,1731,1088704963
50765,9,1343,1088704978
50766,1290,1677,1088705253
50767,431,1295,1088705404
50768,1130,1713,1088705630
50769,1713,1130,1088705865
50770,711,642,1088705930
50771,249,1644,1088708040
50772,1713,1312,1088708363
50773,249,1136,1088708383
50774,249,819,1088708432
50775,249,843,1088708510
50776,1731,9,1088708762
50777,249,852,1088709049
50778,249,592,1088709098
50779,852,249,1088709270
50780,249,852,1088709481
50781,318,67,1088709798
50782,249,475,1088710704
50783,475,249,1088710742
50784,249,475,1088710842
50785,475,249,1088710946
50786,249,475,1088711092
50787,475,249,1088711112
50788,249,475,1088711262
50789,249,809,1088711538
50790,809,847,1088711721
50791,809,249,1088711762
50792,249,809,1088711797
50793,475,249,1088711943
50794,249,475,1088712146
50795,475,249,1088712213
50796,1713,1299,1088712373
50797,1713,1733,1088712402
50798,249,475,1088713326
50799,259,1732,1088713568
50800,582,1436,1088713748
50801,582,1343,1088713760
50802,249,152,1088714169
50803,1434,1679,1088714173
50804,1434,970,1088714229
50805,1713,1434,1088714267
50806,1713,536,1088714371
50807,1434,1713,1088714380
50808,1713,1434,1088714410
50809,249,394,1088714499
50810,969,176,1088714757
50811,1434,488,1088714759
50812,1434,1713,1088714807
50813,1713,969,1088714823
50814,1713,409,1088715537
50815,1317,652,1088715612
50816,27,1079,1088715991
50817,620,393,1088716202
50818,54,1128,1088716275
50819,1713,282,1088717843
50820,1548,95,1088718169
50821,557,708,1088718175
50822,1548,1713,1088718201
50823,1548,482,1088718256
50824,1500,144,1088718295
50825,1713,1548,1088718381
50826,1548,1713,1088718517
50827,1713,1548,1088718705
50828,1713,495,1088719050
50829,1395,1113,1088719171
50830,495,1713,1088719179
50831,1500,708,1088719276
50832,557,1387,1088719451
50833,1548,1713,1088719573
50834,1493,1656,1088719696
50835,1338,67,1088720003
50836,1713,1548,1088720011
50837,1713,1493,1088720065
50838,557,525,1088720082
50839,1713,697,1088720184
50840,1713,1554,1088720296
50841,1548,1713,1088720305
50842,1548,1713,1088720337
50843,1667,799,1088720456
50844,1339,1554,1088720545
50845,1667,799,1088720567
50846,447,95,1088720603
50847,1548,878,1088720604
50848,1667,1548,1088720617
50849,1667,1548,1088720679
50850,1667,447,1088720780
50851,1554,1339,1088720958
50852,1231,1667,1088721094
50853,1079,27,1088721112
50854,1713,1548,1088721469
50855,1554,1713,1088721517
50856,1548,1713,1088721827
50857,1546,1554,1088722239
50858,1713,1548,1088722411
50859,1554,1546,1088723198
50860,984,1231,1088723210
50861,878,1548,1088725364
50862,1113,1395,1088725818
50863,1656,1493,1088727799
50864,400,1280,1088729035
50865,1181,1713,1088733143
50866,1181,1667,1088733151
50867,372,353,1088735210
50868,32,1731,1088744567
50869,1329,1271,1088750425
50870,42,1255,1088754138
50871,42,1509,1088754179
50872,525,557,1088754425
50873,1231,984,1088754652
50874,1434,1562,1088754781
50875,1434,193,1088754840
50876,1434,81,1088754935
50877,1434,85,1088755032
50878,626,644,1088756603
50879,626,95,1088757103
50880,61,249,1088757788
50881,697,214,1088759297
50882,1342,1343,1088759866
50883,620,1181,1088761761
50884,482,1548,1088761799
50885,1436,582,1088762387
50886,652,1317,1088763322
50887,1667,1181,1088763727
50888,1548,1713,1088764942
50889,1548,878,1088764987
50890,329,324,1088764996
50891,1314,1346,1088765432
50892,1295,431,1088765978
50893,1562,1434,1088766272
50894,1713,1585,1088767921
50895,1713,1384,1088767962
50896,1384,440,1088767975
50897,1384,440,1088768039
50898,1540,1713,1088768367
50899,1713,1540,1088768414
50900,1713,1540,1088768712
50901,1190,394,1088770820
50902,1713,893,1088771244
50903,1713,1244,1088771315
50904,1713,538,1088771379
50905,1713,1026,1088771964
50906,699,710,1088773336
50907,85,1434,1088775357
50908,582,1436,1088775473
50909,1546,1554,1088776743
50910,1346,1314,1088776866
50911,547,525,1088778912
50912,1647,193,1088779018
50913,1647,1282,1088779035
50914,1647,1282,1088779081
50915,1734,346,1088779489
50916,1183,1727,1088779594
50917,799,1667,1088781751
50918,525,547,1088781875
50919,1713,1730,1088782350
50920,1713,1234,1088782575
50921,1713,1346,1088782708
50922,1280,400,1088782743
50923,1713,1280,1088783053
50924,1280,1713,1088783277
50925,1713,1280,1088783340
50926,1280,1713,1088783677
50927,1713,1548,1088783833
50928,547,525,1088783865
50929,547,1280,1088784051
50930,191,429,1088784072
50931,1280,547,1088784214
50932,1136,249,1088784679
50933,547,1280,1088784774
50934,249,1136,1088784980
50935,847,809,1088784985
50936,431,1295,1088787001
50937,1021,1449,1088787113
50938,725,1624,1088787901
50939,1280,547,1088787968
50940,1434,1562,1088788269
50941,1434,85,1088788435
50942,1667,799,1088788716
50943,547,1280,1088788832
50944,1472,1656,1088789186
50945,1472,1346,1088789494
50946,249,1565,1088792648
50947,249,523,1088792702
50948,249,61,1088792857
50949,249,525,1088792883
50950,525,547,1088792947
50951,525,249,1088792986
50952,1548,1713,1088792988
50953,249,525,1088793014
50954,1713,1548,1088793032
50955,525,249,1088793172
50956,1629,652,1088793174
50957,249,525,1088793218
50958,1713,1629,1088793231
50959,547,525,1088793260
50960,525,249,1088793264
50961,1713,525,1088793333
50962,525,547,1088793440
50963,525,1713,1088793484
50964,1713,525,1088793559
50965,525,249,1088793576
50966,525,1713,1088793762
50967,525,1713,1088793830
50968,1713,525,1088793940
50969,525,1713,1088794007
50970,1713,525,1088794022
50971,708,557,1088794155
50972,525,1713,1088794189
50973,547,525,1088794418
50974,249,525,1088794494
50975,708,1500,1088794566
50976,249,1280,1088794645
50977,1713,525,1088794668
50978,1713,249,1088794713
50979,249,1713,1088794846
50980,1713,708,1088795146
50981,1713,1530,1088795287
50982,1713,1103,1088795926
50983,1713,817,1088796029
50984,1393,1225,1088796841
50985,1713,1436,1088796877
50986,1436,582,1088797064
50987,1436,1713,1088797103
50988,1713,1436,1088797154
50989,1436,1713,1088797338
50990,1713,1436,1088797394
50991,710,1113,1088797451
50992,710,1373,1088797507
50993,1436,1713,1088797518
50994,167,303,1088797971
50995,1713,1117,1088798046
50996,1113,710,1088798108
50997,1436,1735,1088798357
50998,1436,1734,1088798388
50999,346,1734,1088798823
51000,1713,799,1088799025
51001,312,1728,1088799072
51002,799,1713,1088799141
51003,214,697,1088799315
51004,1113,1436,1088800074
51005,1713,561,1088800219
51006,1667,1231,1088800238
51007,1142,1415,1088800245
51008,561,1713,1088800296
51009,1667,30,1088800369
51010,1667,710,1088800505
51011,1713,561,1088800507
51012,1713,710,1088800570
51013,710,1713,1088800661
51014,1713,537,1088800933
51015,1667,983,1088801135
51016,1713,561,1088801500
51017,561,1713,1088801555
51018,1667,983,1088801558
51019,1713,561,1088801868
51020,1562,1434,1088801889
51021,1436,1113,1088802263
51022,1520,63,1088802385
51023,969,234,1088802405
51024,537,1713,1088802449
51025,1113,1436,1088802541
51026,561,1713,1088802571
51027,783,362,1088802615
51028,1436,1113,1088802617
51029,1113,1436,1088802712
51030,362,783,1088802747
51031,1436,1113,1088802770
51032,783,362,1088802843
51033,1667,167,1088803213
51034,1667,1436,1088803240
51035,1238,1272,1088803359
51036,1238,8,1088803441
51037,277,1688,1088803476
51038,1415,1142,1088803813
51039,1280,249,1088804632
51040,1280,547,1088804643
51041,63,1520,1088804821
51042,63,193,1088804928
51043,1346,1472,1088804977
51044,1343,9,1088805287
51045,1343,1113,1088805349
51046,1343,249,1088805363
51047,1343,582,1088805379
51048,1231,1667,1088805599
51049,1343,1342,1088805799
51050,1667,1231,1088806052
51051,1231,1667,1088806585
51052,1113,1343,1088806642
51053,1113,1436,1088806690
51054,447,1667,1088807602
51055,249,447,1088808122
51056,1667,447,1088808814
51057,1679,1434,1088809776
51058,1493,1656,1088809906
51059,1713,1493,1088810083
51060,1493,1713,1088810283
51061,1713,1493,1088810397
51062,482,454,1088810458
51063,1493,1713,1088810672
51064,1713,1493,1088810721
